CRE,Cod. INEP,Município,Latitude,Longitude,Idt. Estab,Designação,Denominação,Endereço,Fone,CEP,Cod.Munic.IBGE (7)
Esc Est Ens Med Pe José de Anchieta,43095631,20,RS-Palmeira das Missões,RS-São Pedro das Missões
Esc Est Ens Med Castro Alves,43095658,20,RS-Palmeira das Missões,RS-São José das Missões
Esc Est Ens Fun Cacique Neenguiru,43095666,20,RS-Palmeira das Missões,RS-Palmeira das Missões
Esc Est Ens Fun Erci Campos Vargas,43095674,20,RS-Palmeira das Missões,RS-Palmeira das Missões
Esc Est Ens Fun Dr Paulo Westphalen,43095682,20,RS-Palmeira das Missões,RS-Palmeira das Missões
Esc Est Ens Fun Professora Carimela Pugliese Bastos,43095690,20,RS-Palmeira das Missões,RS-Palmeira das Missões
Esc Est Ens Fun Vila Velha,43095704,20,RS-Palmeira das Missões,RS-Palmeira das Missões
Esc Est Técnica Celeste Gobbato,43095810,20,RS-Palmeira das Missões,RS-Palmeira das Missões
Esc Est Ens Med Venina Palma,43095852,20,RS-Palmeira das Missões,RS-Palmeira das Missões
Esc Est Ens Fun Antônio de Souza Neto,43095895,20,RS-Palmeira das Missões,RS-Palmeira das Missões
Esc Est Ens Fun Marcilio Dias,43096417,20,RS-Palmeira das Missões,RS-Pinheirinho do Vale
Esc Est Ed Bas José Canellas,43096433,20,RS-Palmeira das Missões,RS-Pinheirinho do Vale
Esc Est Ens Fun José Peron,43096441,20,RS-Palmeira das Missões,RS-Palmitinho
Esc Est Ens Fun Olavo Bilac,43096450,20,RS-Palmeira das Missões,RS-Palmitinho
Inst Est Educ 22 de Maio,43096514,20,RS-Palmeira das Missões,RS-Palmitinho
Esc Est Ens Fun Hermann Faulhaber,43096727,36,RS-Ijuí,RS-Panambi
Esc Est Ens Fun São João Batista,43096751,36,RS-Ijuí,RS-Panambi
Esc Est Ens Med Pindorama,43096808,36,RS-Ijuí,RS-Panambi
Esc Est Ens Fun Adolfo Kepler,43096816,36,RS-Ijuí,RS-Panambi
Esc Est Ens Med José de Anchieta,43096824,36,RS-Ijuí,RS-Panambi
Esc Est Ed Bas Poncho Verde,43096875,36,RS-Ijuí,RS-Panambi
Esc Est Ens Med Pedro Nunes de Oliveira,43096948,6,RS-Santa Cruz do Sul,RS-Pantano Grande
Esc Est Ens Fun Rita Lobato,43096956,6,RS-Santa Cruz do Sul,RS-Pantano Grande
Esc Est Ens Fun Nossa Senhora do Bom Conselho,43097235,16,RS-Bento Gonçalves,RS-Paraí
Esc Est Ens Fun Minerios,43097251,16,RS-Bento Gonçalves,RS-Paraí
Col Estadual Divino Mestre,43097260,16,RS-Bento Gonçalves,RS-Paraí
Esc Est Ens Fun Duque de Caxias,43097472,24,RS-Cachoeira do Sul,RS-Paraíso do Sul
Esc Est Ens Med Presidente Afonso Pena,43097499,24,RS-Cachoeira do Sul,RS-Paraíso do Sul
Esc Est Ens Med Engenheiro Parobé,43097650,2,RS-São Leopoldo,RS-Parobé
Col Estadual João Mosmann,43097707,2,RS-São Leopoldo,RS-Parobé
Esc Est Ens Med Adelina da Cunha,43097715,2,RS-São Leopoldo,RS-Parobé
Esc Est Ens Fun Nilo Carlito Koetz,43097723,2,RS-São Leopoldo,RS-Parobé
Esc Est Ens Med General Prestes Guimarães,43097766,7,RS-Passo Fundo,RS-Passo Fundo
Inst Estadual Cecy Leite Costa,43097790,7,RS-Passo Fundo,RS-Passo Fundo
Esc Est Ed Bas Nicolau de Araújo Vergueiro,43097804,7,RS-Passo Fundo,RS-Passo Fundo
Esc Est Ens Med Adelino Pereira Simões,43097839,7,RS-Passo Fundo,RS-Passo Fundo
Esc Est Ens Fun Abhramo Ângelo Zanotto,43098231,7,RS-Passo Fundo,RS-Passo Fundo
Esc Est Ens Fun João Rosso,43098258,7,RS-Passo Fundo,RS-Passo Fundo
Esc Est Ens Fun Padre Paulo Jacques,43098266,7,RS-Passo Fundo,RS-Passo Fundo
Esc Est Ens Med Alberto Pasqualini,43098282,7,RS-Passo Fundo,RS-Passo Fundo
Esc Est Ens Med Anna Luisa Ferrao Teixeira,43098290,7,RS-Passo Fundo,RS-Passo Fundo
Esc Est Ens Fun Anna Willig,43098304,7,RS-Passo Fundo,RS-Passo Fundo
Esc Est Ens Med Antonino Xavier e Oliveira,43098320,7,RS-Passo Fundo,RS-Passo Fundo
Esc Est Ens Fun Bela Vista,43098355,7,RS-Passo Fundo,RS-Passo Fundo
Esc Est Ens Fun Cláudio Manoel da Costa,43098363,7,RS-Passo Fundo,RS-Passo Fundo
Esc Est Ens Med Ernesto Tocchetto,43098380,7,RS-Passo Fundo,RS-Passo Fundo
Esc Est Ens Fun Gomercindo dos Reis,43098401,7,RS-Passo Fundo,RS-Passo Fundo
Esc Est Ens Fun Jerônimo Coelho,43098410,7,RS-Passo Fundo,RS-Passo Fundo
Esc Est Ens Med Jorge Manfroi,43098428,7,RS-Passo Fundo,RS-Mato Castelhano
Esc Est Ens Med Profa Lucille Fragoso de Albuquerque,43098436,7,RS-Passo Fundo,RS-Passo Fundo
Esc Est Ens Med Maria Dolores Freitas Barros,43098444,7,RS-Passo Fundo,RS-Passo Fundo
Esc Est Ens Fun Monte Castelo,43098452,7,RS-Passo Fundo,RS-Passo Fundo
Esc Est Ens Med Professora Eulina Braga,43098479,7,RS-Passo Fundo,RS-Passo Fundo
Esc Est Ens Fun Salomao Iochpe,43098495,7,RS-Passo Fundo,RS-Passo Fundo
Esc Est Ens Fun Valdemar Zanatta,43098525,7,RS-Passo Fundo,RS-Passo Fundo
Esc Est Ens Med Visconde de Araguaia,43098550,7,RS-Passo Fundo,RS-Coxilha
Esc Est Ens Fun Coronel Gervasio Lucas Annes,43098657,7,RS-Passo Fundo,RS-Passo Fundo
Esc Est Ens Med Protásio Alves,43098819,7,RS-Passo Fundo,RS-Passo Fundo
Col Estadual Joaquim Fagundes dos Reis,43098860,7,RS-Passo Fundo,RS-Passo Fundo
Inst Estadual Cardeal Arcoverde,43098991,7,RS-Passo Fundo,RS-Passo Fundo
Esc Est Ed Bas Monteiro Lobato,43099009,7,RS-Passo Fundo,RS-Passo Fundo
Esc Est Ens Med Mário Quintana,43099017,7,RS-Passo Fundo,RS-Passo Fundo
Esc Est Ens Fun Boa Esperança,43099327,3,RS-Estrela,RS-Paverama
Esc Est Ens Med Paverama,43099335,3,RS-Estrela,RS-Paverama
Esc Est Ens Fun Dr Pedro Brizolara de Souza,43099815,5,RS-Pelotas,RS-Pedro Osório
Col Estadual Getúlio Vargas,43099823,5,RS-Pelotas,RS-Pedro Osório
Inst Est Educ José Bernabe de Souza,43099866,5,RS-Pelotas,RS-Cerrito
Esc Est Ed Bas Ângelo Furian,43099980,9,RS-Cruz Alta,RS-Pejuçara
E.E.E. Profis. João XxIII,43100066,5,RS-Pelotas,RS-Pelotas
Col Estadual Dom João Braga,43100074,5,RS-Pelotas,RS-Pelotas
Esc Est Ens Med Monsenhor Queiroz,43100082,5,RS-Pelotas,RS-Pelotas
Esc Est Ens Med Nossa Senhora de Lourdes,43100090,5,RS-Pelotas,RS-Pelotas
Esc Est Ens Med Santa Rita,43101100,5,RS-Pelotas,RS-Pelotas
Esc Est Ens Fun Rachel Mello,43101259,5,RS-Pelotas,RS-Pelotas
Esc Est Ens Fun Adolfo Fetter,43101283,5,RS-Pelotas,RS-Pelotas
Esc Est Ens Fun Dr Procopio Duval Gomes de Freitas,43101321,5,RS-Pelotas,RS-Pelotas
Esc Est Ens Med Coronel Pedro Osório,43101348,5,RS-Pelotas,RS-Pelotas
Esc Est Ens Fun Dirceu Moreira,43101356,5,RS-Pelotas,RS-Pelotas
Esc Est Ens Fun Dom Joaquim Ferreira de Mello,43101364,5,RS-Pelotas,RS-Pelotas
Esc Est Ens Fun Dr José Brusque Filho,43101372,5,RS-Pelotas,RS-Pelotas
Esc Est Ens Med Dr Antônio Leivas Leite,43101399,5,RS-Pelotas,RS-Pelotas
Esc Est Ens Fun Dr Armando Fagundes,43101402,5,RS-Pelotas,RS-Pelotas
Esc Est Ens Med Dr Augusto Simões Lopes,43101410,5,RS-Pelotas,RS-Pelotas
Esc Est Ens Fun Dr Francisco Simões,43101437,5,RS-Pelotas,RS-Pelotas
Esc Est Ens Fun Dr Ottoni Xavier,43101461,5,RS-Pelotas,RS-Pelotas
Col Estadual Felix da Cunha,43101488,5,RS-Pelotas,RS-Pelotas
Esc Est Ens Fun Fernando Treptow,43101496,5,RS-Pelotas,RS-Pelotas
Esc Est Ens Fun Professora Ondina Cunha,43101534,5,RS-Pelotas,RS-Pelotas
Esc Est Ens Fun Marechal Luiz Alves de Lima e Silva,43101585,5,RS-Pelotas,RS-Pelotas
Esc Est Ens Med Marechal Rondon,43101615,5,RS-Pelotas,RS-Pelotas
Esc Est Ens Fun Nossa Senhora Aparecida,43101623,5,RS-Pelotas,RS-Pelotas
Esc Est Ens Fun Nossa Senhora das Gracas,43101640,5,RS-Pelotas,RS-Pelotas
Esc Est Ens Fun Nossa Senhora de Fátima,43101658,5,RS-Pelotas,RS-Pelotas
Esc Est Ens Fun Nossa Senhora Medianeira,43101674,5,RS-Pelotas,RS-Pelotas
Esc Est Ens Fun Padre Rambo,43101720,5,RS-Pelotas,RS-Pelotas
Esc Est Ens Fun Professora Lelia Romanelli Olmos,43101739,5,RS-Pelotas,RS-Pelotas
Esc Est Ens Fun Santa Eulalia,43101755,5,RS-Pelotas,RS-Pelotas
Esc Est Ens Fun Santo Antônio,43101763,5,RS-Pelotas,RS-Pelotas
Esc Est Ens Fun São Vicente de Paulo,43101771,5,RS-Pelotas,RS-Pelotas
Esc Est Ens Fun Visconde de Souza Soares,43101780,5,RS-Pelotas,RS-Pelotas
Esc Est Ens Med Áreal,43101801,5,RS-Pelotas,RS-Pelotas
Esc Est Ens Med Dr Joaquim Duval,43101810,5,RS-Pelotas,RS-Pelotas
Inst Est Educ Assis Brasil,43101836,5,RS-Pelotas,RS-Pelotas
Esc Est Ens Med Adolfo Fetter,43101887,5,RS-Pelotas,RS-Pelotas
Col Estadual Cassiano do Nascimento,43101895,5,RS-Pelotas,RS-Pelotas
Esc Técnica Est Professora Sylvia Mello,43101917,5,RS-Pelotas,RS-Pelotas
Esc Est Ens Fun Arco Iris,43101976,5,RS-Pelotas,RS-Pelotas
Esc Est Ens Fun Dr Franklin Olive Leite,43102000,5,RS-Pelotas,RS-Pelotas
Esc Est Ens Fun Nossa Senhora dos Navegantes,43102026,5,RS-Pelotas,RS-Pelotas
Esc Est Ens Fun Professora Zilda Morrone,43102034,5,RS-Pelotas,RS-Pelotas
Esc Est Ens Fun Professor Luis Carlos Correa da Silva,43102042,5,RS-Pelotas,RS-Pelotas
Esc Est Ens Fun Parque do Obelisco,43102050,5,RS-Pelotas,RS-Pelotas
Esc Est Ens Fun Jardim de Allah,43102069,5,RS-Pelotas,RS-Pelotas
Esc Est Ens Med Dr Edmar Fetter,43102077,5,RS-Pelotas,RS-Pelotas
Esc Est Ens Med Ângelo Beltramin,43102158,20,RS-Palmeira das Missões,RS-Pinhal
Col Estadual General Hipólito Ribeiro,43102654,5,RS-Pelotas,RS-Pinheiro Machado
Esc Est Ens Med Francisco Assis Rosa de Oliveira,43102700,13,RS-Bagé,RS-Candiota
Esc Est Ens Med Henrique Sommer,43102921,32,RS-São Luiz Gonzaga,RS-Pirapó
Inst Est Educ Ponche Verde,43102948,5,RS-Pelotas,RS-Piratini
Esc Est Ens Fun Professor José Zeferino da Silveira,43102956,5,RS-Pelotas,RS-Piratini
Esc Est Ens Fun João Abílio Vaz,43103790,5,RS-Pelotas,RS-Piratini
Esc Est Ens Fun Professor José Pedro Garcia,43103928,5,RS-Pelotas,RS-Piratini
Esc Est Ens Fun Professora Inacia Machado da Silveira,43103936,5,RS-Pelotas,RS-Piratini
Esc Est Ens Fun República Riograndense,43103944,5,RS-Pelotas,RS-Piratini
Esc Est Ens Fun Ruy Ramos,43103952,5,RS-Pelotas,RS-Piratini
Esc Est Ens Fun Santa Cruz,43104487,20,RS-Palmeira das Missões,RS-Planalto
Esc Est Ens Med São Gabriel,43104495,20,RS-Palmeira das Missões,RS-Ametista do Sul
Esc Est Ens Fun Bom Pastor,43104509,20,RS-Palmeira das Missões,RS-Planalto
Inst Est Educ Padre Vitório,43104568,20,RS-Palmeira das Missões,RS-Planalto
E.E.I.K.E.M. Cacique Sy Gre,43104584,20,RS-Palmeira das Missões,RS-Planalto
Esc Est Ens Med Poco das Antas,43104614,2,RS-São Leopoldo,RS-Poço das Antas
Esc Est Ens Fun de Portao Velho,43104797,2,RS-São Leopoldo,RS-Portão
Esc Est Ens Fun Pedro Schuler,43104819,2,RS-São Leopoldo,RS-Portão
Esc Est Ens Fun Adolfo Gustavo Krummenauer,43104827,2,RS-São Leopoldo,RS-Portão
Esc Est Ens Med 9 de Outubro,43104835,2,RS-São Leopoldo,RS-Portão
Esc Técnica Est de Portao,43104843,2,RS-São Leopoldo,RS-Portão
Esc Técnica Est Irmão Pedro,43105165,1,RS-Porto Alegre,RS-Porto Alegre
Esc Técnica Est José Feijó,43105173,1,RS-Porto Alegre,RS-Porto Alegre
Col Estadual Protásio Alves,43105181,1,RS-Porto Alegre,RS-Porto Alegre
Col Estadual Dom João Becker,43105190,1,RS-Porto Alegre,RS-Porto Alegre
Col Estadual Cândido José de Godoi,43105203,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Med Infante Dom Henrique,43105211,1,RS-Porto Alegre,RS-Porto Alegre
Col Estadual Júlio de Castilhos,43105220,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Med Padre Reus,43105238,1,RS-Porto Alegre,RS-Porto Alegre
Inst Estadual Professora Gema Angelina Belia,43105386,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Nações Unidas,43105394,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Professora Luiza Teixeira Lauffer,43105564,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Normal 1 de Maio,43105572,1,RS-Porto Alegre,RS-Porto Alegre
Inst Estadual Dom Diogo de Souza,43105580,1,RS-Porto Alegre,RS-Porto Alegre
Esc Técnica Est Parobé,43105688,1,RS-Porto Alegre,RS-Porto Alegre
Esc Técnica Est Senador Ernesto Dornelles,43105696,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Professora Marina Martins de Souza,43105742,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Açorianos,43105750,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Med Agronomo Pedro Pereira,43105769,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Med Alberto Torres,43105785,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Alceu Wamosy,43105793,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ed Bas Almirante Bacelar,43105807,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Med Almirante Barroso,43105815,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Alvarenga Peixoto,43105823,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun América,43105831,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Ana Neri,43105840,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Med Anne Frank,43105858,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Med Antao de Faria,43105866,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ed Bas Apeles Porto Alegre,43105874,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Araguaia,43105882,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Araújo Porto Alegre,43105890,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Araújo Viana,43105904,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Baependi,43105920,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Bahia,43105939,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Padre Balduíno Rambo,43105947,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Margarida Coelho de Souza,43105963,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Professora Branca Diva Pereira de Souza,43105971,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Brasília,43105980,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Brigadeiro Francisco de Lima e Silva,43105998,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Brigadeiro Silva Paes,43106005,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Camila Furtado Alves,43106013,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Cândido Portinari,43106021,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Dr Carlos Barbosa Gonçalves,43106030,1,RS-Porto Alegre,RS-Porto Alegre
Col Estadual Carlos Fagundes de Mello,43106048,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Med Ceara,43106056,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Prudente de Morais,43106072,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Clotilde Cachapuz de Medeiros,43106080,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Coelho Neto,43106099,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Coronel Tito Marques Fernandes,43106102,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun General Neto,43106110,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Custodio de Mello,43106129,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Dom Pedro I,43106137,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Almirante Álvaro Alberto da Motta e Silva,43106145,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Desiderio Torquato Finamor,43106153,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ed Bas Dolores Alcaraz Caldas,43106161,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Imperatriz Leopoldina,43106170,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Dona Luiza Freitas Vale Aranha,43106188,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Med Rafaela Remiao,43106196,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Dr Emílio Kemp,43106200,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Dr Ferreira de Abreu,43106218,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Dr José Carlos Ferreira,43106234,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Dr José Loureiro da Silva,43106242,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Dr Martins Costa Júnior,43106250,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Med Dr Oscar Tollens,43106277,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Dr Pacheco Prates,43106293,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Dr Victor de Britto,43106307,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Duque de Caxias,43106315,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Eng Rodolfo Ahrons,43106323,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Espírito Santo,43106331,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Estado do Rio Grande do Sul,43106340,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Euclides da Cunha,43106358,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Eva Carminatti,43106366,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Evarista Flores da Cunha,43106374,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Evaristo Gonçalves Netto,43106382,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Fabiola Pinto Dornelles,43106390,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Fernando Ferrari,43106412,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ed Bas Fernando Gomes,43106420,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Med Oscar Coelho de Souza,43106439,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Gabriela Mistral,43106447,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Gen Iba Ilha Moreira,43106455,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun General Daltro Filho,43106463,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Med Professor Oscar Pereira,43106480,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ed Bas Gomes Carneiro,43106498,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Gonçalves Dias,43106501,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Dr Gustavo Armbrust,43106528,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Heitor Villa Lobos,43106536,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Henrique Farjat,43106544,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Humaitá,43106552,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Ildefonso Gomes,43106560,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Med Italia,43106587,1,RS-Porto Alegre,RS-Porto Alegre
Col Estadual Japão,43106595,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Érico Veríssimo,43106609,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Jerônimo de Albuquerque,43106617,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Jerônimo de Ornelas,43106625,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Med Professor Júlio Grau,43106633,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Prof Edgar Luiz Schneider,43106641,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Dr Herophilo Carvalho de Azambuja,43106650,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Professora Leopolda Barnewitz,43106668,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Professor Leopoldo Tietbohl,43106676,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Lúciana de Abreu,43106684,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Luiz Gama,43106692,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Machado de Assis,43106706,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Madre Maria Selima,43106714,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Major Miguel José Pereira,43106722,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Maria José Mabilde,43106757,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Med Mariz e Barros,43106765,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Matias de Albuquerque,43106773,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Medianeira,43106781,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ed Bas Monsenhor Leopoldo Hoff,43106790,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Monsenhor Roberto Landell de Moura,43106803,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Monte Libano,43106811,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Nossa Senhora da Conceição,43106820,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Professora Maria Thereza da Silveira,43106838,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Nehyta Martins Ramos,43106846,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Professora Aurora Peixoto de Azevedo,43106854,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Olegario Mariano,43106862,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Oscar Schmitt,43106870,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Osório Duque Estrada,43106889,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Otávio Mangabeira,43106897,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Othelo Rosa,43106900,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Padre Leo,43106919,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Maria Cristina Chika,43106927,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Paraiba CIEP,43106935,1,RS-Porto Alegre,RS-Porto Alegre
Col Estadual Parana,43106943,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Vicente da Fontoura,43106951,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Paulina Moresco,43106960,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Padre Theodoro Amstad,43106978,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Pedro Américo,43106986,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Pedro Sirangelo,43106994,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Piaui,43107001,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Porto Alegre,43107036,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Simões Lopes Neto,43107044,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Genoveva da Costa Bernardes,43107052,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Professor Afonso Guerreiro Lima,43107060,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Med Professor Alcides Cunha,43107079,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Aurélio Reis,43107087,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Prof Carlos Rodrigues da Silva,43107095,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Professor Ivo Corseuil,43107117,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Med Professor Sarmento Leite,43107125,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Professora Violeta Magalhães,43107133,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Professores Langendonck,43107141,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Rafael Pinto Bandeira,43107150,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Rio de Janeiro,43107168,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Med Roque Gonzales,43107184,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun William Richard Schisler,43107192,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Santa Rita de Cássia,43107206,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Med Santa Rosa,43107214,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun São Caetano,43107222,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Solimoes,43107230,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Tenente Coronel Travassos Alves,43107257,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Uruguai,43107265,1,RS-Porto Alegre,RS-Porto Alegre
Esc Est Ens Fun Venezuela,43107273,1,RS-Porto Alegre,RS-Porto Alegre
